MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,TargetPrice,BedroomsPerRoom,dist_sf,dist_la,dist_sj,dist_sd,dist_coastline
0.9218,21.0,2.045662100456621,1.0342465753424657,735.0,1.678082191780822,37.82,-122.27,1.719,0.5055803571428571,14.07818665241424,553.7502712895117,63.31045968078558,732.3815511133378,14.07818665241424
1.5045,43.0,4.58968058968059,1.1203931203931203,1061.0,2.6068796068796067,37.82,-122.27,0.938,0.24411134903640253,14.07818665241424,553.7502712895117,63.31045968078558,732.3815511133378,14.07818665241424
1.1108,41.0,4.473611111111111,1.1847222222222222,1959.0,2.720833333333333,37.82,-122.27,0.975,0.2648245886370692,14.07818665241424,553.7502712895117,63.31045968078558,732.3815511133378,14.07818665241424
1.2475,52.0,4.075,1.14,1162.0,2.905,37.82,-122.27,1.042,0.2797546012269938,14.07818665241424,553.7502712895117,63.31045968078558,732.3815511133378,14.07818665241424
1.6098,52.0,5.021459227467811,1.0085836909871244,701.0,3.0085836909871246,37.82,-122.28,0.875,0.20085470085470086,13.258706952289163,554.3420167097025,63.787696427280345,732.9582056905722,13.258706952289163
1.4113,52.0,4.295454545454546,1.1045454545454545,576.0,2.618181818181818,37.82,-122.28,0.831,0.2571428571428571,13.258706952289163,554.3420167097025,63.787696427280345,732.9582056905722,13.258706952289163
1.5057,52.0,4.77992277992278,1.111969111969112,622.0,2.4015444015444016,37.82,-122.28,0.875,0.23263327948303716,13.258706952289163,554.3420167097025,63.787696427280345,732.9582056905722,13.258706952289163
0.8172,52.0,6.102459016393443,1.3729508196721312,728.0,2.9836065573770494,37.82,-122.28,0.853,0.22498321020819342,13.258706952289163,554.3420167097025,63.787696427280345,732.9582056905722,13.258706952289163
1.2171,52.0,4.5625,1.1217105263157894,1074.0,3.5328947368421053,37.82,-122.28,0.803,0.24585436193222782,13.258706952289163,554.3420167097025,63.787696427280345,732.9582056905722,13.258706952289163
2.5625,2.0,2.7719298245614037,0.7543859649122807,94.0,1.6491228070175439,37.82,-122.29,0.6,0.2721518987341772,12.447596821889377,554.9345958218203,64.27352952900623,733.5355322295516,12.447596821889377
3.3929,52.0,5.994652406417113,1.1283422459893049,554.0,2.962566844919786,37.83,-122.29,0.757,0.18822479928635147,12.933260159346103,555.7555440755499,65.19856731197697,734.3735418949218,12.933260159346103
6.1183,49.0,5.869565217391305,1.2608695652173914,86.0,3.739130434782609,37.82,-122.29,0.75,0.21481481481481482,12.447596821889377,554.9345958218203,64.27352952900623,733.5355322295516,12.447596821889377
0.9011,50.0,6.229508196721311,1.5573770491803278,377.0,3.0901639344262297,37.81,-122.29,0.861,0.25,12.044916921607703,554.1146534108473,63.35443224460097,732.6982437171032,12.044916921607703
1.191,52.0,7.69811320754717,1.490566037735849,521.0,3.2767295597484276,37.81,-122.3,0.761,0.19362745098039214,11.21508643861662,554.7090185959921,63.855849470753526,733.276975719914,11.21508643861662
2.5938,48.0,6.225563909774436,1.368421052631579,392.0,2.9473684210526314,37.81,-122.3,0.735,0.21980676328502416,11.21508643861662,554.7090185959921,63.855849470753526,733.276975719914,11.21508643861662
1.1667,52.0,5.401069518716578,1.1176470588235294,604.0,3.229946524064171,37.81,-122.3,0.784,0.20693069306930692,11.21508643861662,554.7090185959921,63.855849470753526,733.276975719914,11.21508643861662
0.8056,48.0,4.382530120481928,1.0662650602409638,788.0,2.3734939759036147,37.81,-122.3,0.844,0.24329896907216494,11.21508643861662,554.7090185959921,63.855849470753526,733.276975719914,11.21508643861662
2.6094,52.0,6.98639455782313,1.6598639455782314,492.0,3.3469387755102042,37.8,-122.29,0.813,0.23758519961051605,11.733766521933118,553.2957213029089,62.44153767880646,731.8616788240068,11.733766521933118
1.8516,52.0,6.975609756097561,1.329268292682927,274.0,3.341463414634146,37.81,-122.3,0.85,0.19055944055944057,11.21508643861662,554.7090185959921,63.855849470753526,733.276975719914,11.21508643861662
0.9802,46.0,4.584288052373159,1.0540098199672667,1823.0,2.983633387888707,37.81,-122.29,1.292,0.22991788646911815,12.044916921607703,554.1146534108473,63.35443224460097,732.6982437171032,12.044916921607703
1.7719,26.0,6.047244094488189,1.1968503937007875,392.0,3.0866141732283463,37.81,-122.29,0.825,0.19791666666666669,12.044916921607703,554.1146534108473,63.35443224460097,732.6982437171032,12.044916921607703
0.7286,46.0,3.375451263537906,1.0722021660649819,582.0,2.101083032490975,37.81,-122.29,0.952,0.3176470588235294,12.044916921607703,554.1146534108473,63.35443224460097,732.6982437171032,12.044916921607703
1.75,49.0,5.552631578947368,1.3421052631578947,560.0,3.6842105263157894,37.81,-122.29,0.75,0.24170616113744076,12.044916921607703,554.1146534108473,63.35443224460097,732.6982437171032,12.044916921607703
0.4999,46.0,1.7142857142857142,0.5714285714285714,18.0,2.5714285714285716,37.81,-122.29,0.675,0.3333333333333333,12.044916921607703,554.1146534108473,63.35443224460097,732.6982437171032,12.044916921607703
2.483,20.0,6.2781954887218046,1.2105263157894737,290.0,2.180451127819549,37.81,-122.29,1.375,0.19281437125748502,12.044916921607703,554.1146534108473,63.35443224460097,732.6982437171032,12.044916921607703
0.9241,17.0,2.8177676537585423,1.0523917995444192,762.0,1.7357630979498861,37.81,-122.28,1.775,0.3734842360549717,12.881516948367613,553.5211186193544,62.86142966556457,732.1201818373828,12.881516948367613
2.4464,36.0,5.724950884086444,1.1041257367387034,1236.0,2.4282907662082516,37.81,-122.28,1.021,0.1928620452985587,12.881516948367613,553.5211186193544,62.86142966556457,732.1201818373828,12.881516948367613
1.1111,19.0,5.830917874396135,1.173913043478261,721.0,3.4830917874396135,37.81,-122.28,1.083,0.20132560066280034,12.881516948367613,553.5211186193544,62.86142966556457,732.1201818373828,12.881516948367613
0.8026,23.0,5.369230769230769,1.1507692307692308,1054.0,3.243076923076923,37.81,-122.29,1.125,0.21432664756446992,12.044916921607703,554.1146534108473,63.35443224460097,732.6982437171032,12.044916921607703
2.0114,38.0,4.412903225806452,1.135483870967742,344.0,2.2193548387096773,37.8,-122.28,1.313,0.2573099415204678,12.591169264349615,552.7012290942987,61.94120212521948,731.2828805042791,12.591169264349615
1.5,17.0,3.1972318339100347,1.0,609.0,2.1072664359861593,37.81,-122.28,1.625,0.31277056277056275,12.881516948367613,553.5211186193544,62.86142966556457,732.1201818373828,12.881516948367613
1.1667,52.0,3.75,1.0,183.0,3.267857142857143,37.81,-122.27,1.125,0.26666666666666666,13.723648542390995,552.9284169019006,62.37704125738128,731.5427916752399,13.723648542390995
1.5208,52.0,3.9080459770114944,1.1149425287356323,200.0,2.2988505747126435,37.81,-122.28,1.125,0.2852941176470588,12.881516948367613,553.5211186193544,62.86142966556457,732.1201818373828,12.881516948367613
0.8075,52.0,2.490322580645161,1.0580645161290323,346.0,2.232258064516129,37.81,-122.28,1.375,0.42487046632124353,12.881516948367613,553.5211186193544,62.86142966556457,732.1201818373828,12.881516948367613
1.8088,35.0,5.609467455621302,1.0887573964497042,467.0,2.7633136094674557,37.81,-122.28,1.188,0.1940928270042194,12.881516948367613,553.5211186193544,62.86142966556457,732.1201818373828,12.881516948367613
2.4083,52.0,6.721739130434782,1.2434782608695651,377.0,3.2782608695652176,37.81,-122.28,0.982,0.18499353169469598,12.881516948367613,553.5211186193544,62.86142966556457,732.1201818373828,12.881516948367613
0.977,40.0,2.3157894736842106,1.186842105263158,582.0,1.5315789473684212,37.81,-122.27,1.188,0.5125,13.723648542390995,552.9284169019006,62.37704125738128,731.5427916752399,13.723648542390995
0.76,10.0,2.6515151515151514,1.0545454545454545,546.0,1.6545454545454545,37.81,-122.27,1.625,0.3977142857142857,13.723648542390995,552.9284169019006,62.37704125738128,731.5427916752399,13.723648542390995
0.9722,10.0,2.6923076923076925,1.0769230769230769,125.0,3.2051282051282053,37.8,-122.27,1.375,0.39999999999999997,13.451602672524226,552.1075693313966,61.44949393872369,730.7047536534935,13.451602672524226
1.2434,52.0,2.929411764705882,0.9176470588235294,396.0,4.658823529411765,37.8,-122.27,5.00001,0.3132530120481928,13.451602672524226,552.1075693313966,61.44949393872369,730.7047536534935,13.451602672524226
2.0938,16.0,2.74585635359116,1.0828729281767955,800.0,2.2099447513812156,37.8,-122.27,1.625,0.39436619718309857,13.451602672524226,552.1075693313966,61.44949393872369,730.7047536534935,13.451602672524226
0.8668,52.0,2.4431818181818183,0.9886363636363636,904.0,10.272727272727273,37.8,-122.28,1.375,0.4046511627906976,12.591169264349615,552.7012290942987,61.94120212521948,731.2828805042791,12.591169264349615
0.75,52.0,2.823529411764706,0.9117647058823529,191.0,5.617647058823529,37.8,-122.28,1.625,0.32291666666666663,12.591169264349615,552.7012290942987,61.94120212521948,731.2828805042791,12.591169264349615
2.6354,27.0,3.493377483443709,1.1490066225165563,718.0,2.377483443708609,37.79,-122.27,1.875,0.328909952606635,13.267124114614308,551.287733063839,60.528087532118086,729.8674395244074,13.267124114614308
1.8477,39.0,3.6723768736616704,1.3340471092077089,1327.0,2.841541755888651,37.8,-122.27,1.792,0.363265306122449,13.451602672524226,552.1075693313966,61.44949393872369,730.7047536534935,13.451602672524226
2.0096,36.0,2.294016358157555,1.066293585880327,3469.0,1.493327593628928,37.8,-122.26,1.3,0.46481516231938447,14.31452023585599,551.514744708634,60.96662186971544,730.1272998725995,14.31452023585599
2.8345,31.0,3.8949152542372882,1.1279661016949152,2048.0,1.735593220338983,37.82,-122.26,1.838,0.2895996518711923,14.904655464136235,553.1593622430237,62.84201514340119,731.8055700922368,14.904655464136235
2.0062,29.0,3.681318681318681,1.1758241758241759,202.0,2.21978021978022,37.81,-122.26,1.25,0.3194029850746269,14.57035259230164,552.3365509465971,61.901469247525114,730.9660748283454,14.57035259230164
1.2185,22.0,2.9456,1.016,2024.0,1.6192,37.82,-122.26,1.7,0.3449212384573601,14.904655464136235,553.1593622430237,62.84201514340119,731.8055700922368,14.904655464136235
2.6104,37.0,3.7071428571428573,1.1071428571428572,1838.0,1.8755102040816327,37.82,-122.26,1.931,0.29865125240847784,14.904655464136235,553.1593622430237,62.84201514340119,731.8055700922368,14.904655464136235
2.4912,29.0,3.7248,1.1312,2304.0,1.8432,37.81,-122.25,2.578,0.30369415807560135,15.420875936986521,551.7455234492833,61.4349183868543,730.3900328975404,15.420875936986521
3.2177,28.0,3.8784235136940546,1.070808283233133,2563.0,1.7120908483633934,37.81,-122.25,2.734,0.2760936961763693,15.420875936986521,551.7455234492833,61.4349183868543,730.3900328975404,15.420875936986521
3.125,39.0,3.745614035087719,1.0614035087719298,389.0,1.706140350877193,37.81,-122.25,2.375,0.28337236533957844,15.420875936986521,551.7455234492833,61.4349183868543,730.3900328975404,15.420875936986521
2.5795,52.0,3.5154975530179446,1.1435562805872757,895.0,1.4600326264274062,37.81,-122.25,3.5,0.3252900232018561,15.420875936986521,551.7455234492833,61.4349183868543,730.3900328975404,15.420875936986521
2.8406,34.0,3.281721632196758,1.0698714365567357,2689.0,1.5030743432084963,37.81,-122.26,3.357,0.3260091977516607,14.57035259230164,552.3365509465971,61.901469247525114,730.9660748283454,14.57035259230164
4.9306,52.0,6.184426229508197,0.9221311475409836,674.0,2.762295081967213,37.82,-122.24,3.134,0.14910536779324055,16.574369993817346,551.9800640365938,61.93229700987356,730.6556351117456,16.574369993817346
3.2727,52.0,4.442982456140351,1.0570175438596492,709.0,1.5548245614035088,37.81,-122.24,2.685,0.23790720631786771,16.274619781211157,551.15533711353,60.977595748509174,729.8146674868425,16.274619781211157
3.1691,52.0,4.165876777251185,1.0900473933649288,686.0,1.6255924170616114,37.81,-122.25,2.594,0.26166097838452784,15.420875936986521,551.7455234492833,61.4349183868543,730.3900328975404,15.420875936986521
3.9,52.0,4.848189415041783,1.0459610027855153,1444.0,2.011142061281337,37.82,-122.24,2.757,0.21574260270037346,16.574369993817346,551.9800640365938,61.93229700987356,730.6556351117456,16.574369993817346
3.9063,28.0,4.160847880299252,1.0660847880299251,1520.0,1.8952618453865338,37.82,-122.25,2.25,0.25621816002397363,15.737012264905553,552.5692922596809,62.38256088877514,731.2302642248081,15.737012264905553
5.0917,52.0,5.628458498023716,1.1422924901185771,550.0,2.1739130434782608,37.82,-122.25,2.625,0.2029494382022472,15.737012264905553,552.5692922596809,62.38256088877514,731.2302642248081,15.737012264905553
2.6429,32.0,3.7270058708414875,1.0743639921722115,1806.0,1.7671232876712328,37.82,-122.25,2.185,0.28826463638750327,15.737012264905553,552.5692922596809,62.38256088877514,731.2302642248081,15.737012264905553
3.0233,26.0,3.2530813475760065,0.9827444535743632,1749.0,1.4371405094494658,37.82,-122.25,2.55,0.3020964890123769,15.737012264905553,552.5692922596809,62.38256088877514,731.2302642248081,15.737012264905553
3.1484,52.0,4.578034682080925,1.0770712909441233,939.0,1.8092485549132948,37.83,-122.25,2.241,0.23526936026936027,16.12351085240171,553.3940598904783,63.33547727894568,732.0712122798559,16.12351085240171
3.4722,35.0,3.822274881516588,1.014218009478673,675.0,1.599526066350711,37.83,-122.25,2.431,0.2653440793552387,16.12351085240171,553.3940598904783,63.33547727894568,732.0712122798559,16.12351085240171
3.1429,52.0,4.3951890034364265,0.9862542955326461,534.0,1.8350515463917525,37.83,-122.25,2.316,0.22439405785770133,16.12351085240171,553.3940598904783,63.33547727894568,732.0712122798559,16.12351085240171
2.4234,28.0,3.0234798314268514,1.053582179409994,2558.0,1.5400361228175798,37.83,-122.25,2.185,0.34846674631620866,16.12351085240171,553.3940598904783,63.33547727894568,732.0712122798559,16.12351085240171
3.0897,52.0,4.040501446480231,1.0655737704918034,1786.0,1.7222757955641272,37.83,-122.25,2.341,0.26372315035799526,16.12351085240171,553.3940598904783,63.33547727894568,732.0712122798559,16.12351085240171
5.8596,50.0,6.742627345844504,1.0697050938337802,970.0,2.6005361930294906,37.84,-122.23,3.276,0.15864811133200796,18.17675186448859,553.0460328229309,63.42938376006944,731.7672336703602,18.17675186448859
5.2868,47.0,6.546391752577319,0.9360824742268041,1098.0,2.263917525773196,37.84,-122.23,3.476,0.14299212598425198,18.17675186448859,553.0460328229309,63.42938376006944,731.7672336703602,18.17675186448859
5.956,41.0,6.851063829787234,1.0797872340425532,794.0,2.1117021276595747,37.83,-122.24,3.661,0.1576086956521739,16.94166870845534,552.8057879984367,62.89209582284192,731.4973183470121,16.94166870845534
4.9643,37.0,7.1063829787234045,1.148936170212766,98.0,2.0851063829787235,37.85,-122.24,3.35,0.16167664670658682,17.861486601991647,554.4602092609076,64.82607961919327,733.1828218230663,17.861486601991647
6.3434,52.0,6.947890818858561,1.0198511166253101,1061.0,2.632754342431762,37.85,-122.23,3.736,0.1467857142857143,18.6448034824873,553.874690857613,64.40519025910201,732.6110739218134,18.6448034824873
5.1773,52.0,6.358558558558559,1.0342342342342343,1177.0,2.120720720720721,37.84,-122.24,3.895,0.16265230943610087,17.372232309415697,553.6325045493724,63.85676243030604,732.339714733946,17.372232309415697
7.2354,52.0,7.11716621253406,0.9945504087193461,901.0,2.455040871934605,37.85,-122.24,3.911,0.139739663093415,17.861486601991647,554.4602092609076,64.82607961919327,733.1828218230663,17.861486601991647
5.457,28.0,5.5303347280334725,1.096234309623431,2031.0,2.1244769874476988,37.85,-122.22,3.373,0.19822205409494992,19.43644635325252,553.2900213260173,63.99372087749808,732.0400066417222,19.43644635325252
7.5,50.0,6.127348643006263,0.9874739039665971,1031.0,2.152400835073069,37.84,-122.22,2.952,0.16115843270868824,18.98802589155771,552.4604094137974,63.01148622316239,731.1954330137005,18.98802589155771
6.0194,44.0,5.735343383584589,1.0,1358.0,2.274706867671692,37.84,-122.21,2.923,0.17435747663551404,19.805224356541345,551.8756370287254,62.60325969379157,730.6243143673111,19.805224356541345
7.5544,40.0,7.631498470948012,1.0305810397553516,1616.0,2.470948012232416,37.83,-122.21,4.115,0.13504307753957123,19.42896806562472,551.0460534337753,61.61879919117163,729.7797144740424,19.42896806562472
6.0666,30.0,6.446064139941691,1.0087463556851313,844.0,2.4606413994169096,37.84,-122.2,3.115,0.15649027589326098,20.62764314321138,551.2917183820066,62.20489457810365,730.0538793376357,20.62764314321138
7.0548,34.0,6.125,0.9879032258064516,1140.0,2.2983870967741935,37.84,-122.21,3.259,0.16129032258064516,19.805224356541345,551.8756370287254,62.60325969379157,730.6243143673111,19.805224356541345
11.6017,18.0,8.335051546391753,1.0824742268041236,533.0,2.747422680412371,37.84,-122.19,3.926,0.12987012987012986,21.4546819219043,550.7086561954629,61.816581530924275,729.4841295342056,21.4546819219043
7.4882,35.0,6.467268623024831,1.0383747178329572,1072.0,2.419864559819413,37.84,-122.2,3.193,0.1605584642233857,20.62764314321138,551.2917183820066,62.20489457810365,730.0538793376357,20.62764314321138
6.8976,34.0,6.6122715404699735,1.0287206266318538,1627.0,2.1240208877284594,37.83,-122.21,3.333,0.15557749259624878,19.42896806562472,551.0460534337753,61.61879919117163,729.7797144740424,19.42896806562472
8.2049,28.0,6.978947368421053,0.968421052631579,463.0,2.4368421052631577,37.83,-122.19,3.352,0.138763197586727,21.108065940600806,549.8771584702572,60.81928047725007,728.6380595718705,21.108065940600806
8.401,26.0,7.530805687203792,1.0568720379146919,542.0,2.5687203791469195,37.83,-122.2,3.512,0.14033983637507866,20.26677174187289,550.4611779941671,61.213973176896644,729.2085445140328,20.26677174187289
6.8538,29.0,6.657992565055762,1.0074349442379182,661.0,2.45724907063197,37.83,-122.19,3.689,0.15131211613623674,21.108065940600806,549.8771584702572,60.81928047725007,728.6380595718705,21.108065940600806
8.317,32.0,6.977186311787072,1.0038022813688212,635.0,2.414448669201521,37.82,-122.19,3.659,0.1438692098092643,20.814932974691263,549.0466442604061,59.825948347442214,727.7926971064088,20.814932974691263
